notificationId,content,views,startDate,accountId,productId
829225,The product is on sale.,4,2019-06-09,10087242,2014987
829226,The product is on sale.,14,2019-11-02,10087245,2014990
829227,The product is on sale.,9,2019-10-14,10087248,2014993
829228,The product is on sale.,2,2020-01-02,10087251,2014996
829229,The product is on sale.,2,2019-07-02,10087254,2014999
829230,The product is on sale.,6,2019-07-08,10087257,2015002
829231,The product is on sale.,5,2020-01-12,10087260,2015005
829232,The product is on sale.,5,2019-07-11,10087263,2015008
829233,The product is on sale.,6,2019-06-28,10087266,2015011
829234,The product is on sale.,12,2019-08-07,10087269,2015014
829235,The product is on sale.,2,2019-10-22,10087272,2015017
829236,The product is on sale.,2,2019-09-05,10087275,2015020
829237,The product is on sale.,5,2019-12-30,10087278,2015023
829238,The product is on sale.,4,2020-01-23,10087281,2015026
829239,The product is on sale.,17,2019-07-22,10087284,2015029
829240,The product is on sale.,17,2019-09-09,10087287,2015032
829241,The product is on sale.,16,2019-12-25,10087290,2015035
829242,The product is on sale.,4,2019-09-29,10087293,2015038
829243,The product is on sale.,14,2019-07-22,10087296,2015041
829244,The product is on sale.,10,2019-08-28,10087299,2015044
829245,The product is on sale.,6,2019-05-23,10087302,2015047
829246,The product is on sale.,16,2019-09-25,10087305,2015050
829247,The product is on sale.,11,2019-09-15,10087308,2015053
829248,The product is on sale.,1,2019-10-25,10087311,2015056
829249,The product is on sale.,14,2019-09-15,10087314,2015059
829250,The product is on sale.,3,2019-11-02,10087317,2015062
829251,The product is on sale.,8,2019-08-15,10087320,2015065
829252,The product is on sale.,4,2019-07-31,10087323,2015068
829253,The product is on sale.,10,2019-12-25,10087326,2015071
829254,The product is on sale.,11,2019-06-01,10087329,2015074
829255,The product is on sale.,6,2019-12-18,10087332,2015077
829256,The product is on sale.,19,2019-10-13,10087335,2015080
829257,The product is on sale.,3,2019-05-19,10087338,2015083
829258,The product is on sale.,1,2019-11-06,10087341,2015086
829259,The product is on sale.,15,2019-11-19,10087344,2015089
829260,The product is on sale.,7,2019-08-11,10087347,2015092
829261,The product is on sale.,12,2019-09-28,10087350,2015095
829262,The product is on sale.,11,2019-06-12,10087353,2015098
829263,The product is on sale.,1,2019-08-25,10087356,2015101
829264,The product is on sale.,6,2019-08-16,10087359,2015104
829265,The product is on sale.,7,2020-01-23,10087362,2015107
829266,The product is on sale.,14,2019-12-23,10087365,2015110
829267,The product is on sale.,16,2019-09-05,10087368,2015113
829268,The product is on sale.,16,2019-07-29,10087371,2015116
829269,The product is on sale.,3,2019-12-17,10087374,2015119
829270,The product is on sale.,17,2019-07-16,10087377,2015122
829271,The product is on sale.,18,2019-12-04,10087380,2015125
829272,The product is on sale.,16,2019-09-12,10087383,2015128
829273,The product is on sale.,8,2019-11-07,10087386,2015131
829274,The product is on sale.,8,2019-06-24,10087389,2015134
829275,The product is on sale.,16,2019-07-14,10087392,2015137
829276,The product is on sale.,14,2019-12-04,10087395,2015140
829277,The product is on sale.,12,2019-06-27,10087398,2015143
829278,The product is on sale.,19,2019-10-20,10087401,2015146
829279,The product is on sale.,1,2020-01-08,10087404,2015149
829280,The product is on sale.,14,2019-09-16,10087407,2015152
829281,The product is on sale.,4,2019-06-05,10087410,2015155
829282,The product is on sale.,8,2019-05-13,10087413,2015158
829283,The product is on sale.,14,2019-07-13,10087416,2015161
829284,The product is on sale.,16,2019-07-12,10087419,2015164
829285,The product is on sale.,11,2019-06-03,10087422,2015167
829286,The product is on sale.,18,2019-05-30,10087425,2015170
829287,The product is on sale.,20,2019-07-26,10087428,2015173
829288,The product is on sale.,10,2019-07-03,10087431,2015176
829289,The product is on sale.,16,2019-12-03,10087434,2015179
829290,The product is on sale.,18,2019-12-03,10087437,2015182
829291,The product is on sale.,18,2019-10-15,10087440,2015185
829292,The product is on sale.,15,2019-06-03,10087443,2015188
829293,The product is on sale.,16,2019-06-03,10087446,2015191
829294,The product is on sale.,5,2019-07-19,10087449,2015194
829295,The product is on sale.,6,2019-06-28,10087452,2015197
829296,The product is on sale.,19,2019-07-16,10087455,2015200
829297,The product is on sale.,11,2019-06-23,10087458,2015203
829298,The product is on sale.,9,2019-08-13,10087461,2015206
829299,The product is on sale.,10,2019-06-26,10087464,2015209
829300,The product is on sale.,17,2020-01-08,10087467,2015212
829301,The product is on sale.,18,2019-10-08,10087470,2015215
829302,The product is on sale.,2,2019-05-27,10087473,2015218
829303,The product is on sale.,19,2019-11-21,10087476,2015221
829304,The product is on sale.,9,2019-05-25,10087479,2015224
829305,The product is on sale.,10,2019-09-06,10087482,2015227
829306,The product is on sale.,11,2019-11-01,10087485,2015230
829307,The product is on sale.,5,2019-08-08,10087488,2015233
829308,The product is on sale.,8,2019-12-09,10087491,2015236
829309,The product is on sale.,11,2019-05-30,10087494,2015239
829310,The product is on sale.,16,2019-11-15,10087497,2015242
829311,The product is on sale.,13,2019-10-04,10087500,2015245
829312,The product is on sale.,3,2019-09-11,10087503,2015248
829313,The product is on sale.,3,2019-06-05,10087506,2015251
829314,The product is on sale.,14,2019-11-16,10087509,2015254
829315,The product is on sale.,8,2019-09-16,10087512,2015257
829316,The product is on sale.,2,2019-06-05,10087515,2015260
829317,The product is on sale.,17,2019-08-16,10087518,2015263
829318,The product is on sale.,1,2019-11-26,10087521,2015266
829319,The product is on sale.,15,2019-10-07,10087524,2015269
829320,The product is on sale.,20,2019-08-02,10087527,2015272
829321,The product is on sale.,14,2019-07-26,10087530,2015275
829322,The product is on sale.,11,2019-10-30,10087533,2015278
829323,The product is on sale.,6,2019-07-09,10087536,2015281
829324,The product is on sale.,8,2020-01-10,10087539,2015284
829325,The product is on sale.,17,2019-06-15,10087542,2015287
829326,The product is on sale.,19,2019-08-15,10087545,2015290
829327,The product is on sale.,7,2019-09-10,10087548,2015293
829328,The product is on sale.,7,2019-05-09,10087551,2015296
829329,The product is on sale.,13,2019-10-08,10087554,2015299
829330,The product is on sale.,6,2019-11-14,10087557,2015302
829331,The product is on sale.,11,2019-11-25,10087560,2015305
829332,The product is on sale.,9,2019-09-23,10087563,2015308
829333,The product is on sale.,7,2019-11-25,10087566,2015311
829334,The product is on sale.,7,2019-05-19,10087569,2015314
829335,The product is on sale.,18,2019-07-11,10087572,2015317
829336,The product is on sale.,5,2019-07-31,10087575,2015320
829337,The product is on sale.,15,2019-08-13,10087578,2015323
829338,The product is on sale.,6,2019-12-17,10087581,2015326
829339,The product is on sale.,14,2019-10-29,10087584,2015329
829340,The product is on sale.,7,2020-01-23,10087587,2015332
829341,The product is on sale.,3,2019-08-28,10087590,2015335
829342,The product is on sale.,13,2019-06-03,10087593,2015338
829343,The product is on sale.,6,2019-12-05,10087596,2015341
829344,The product is on sale.,20,2019-09-30,10087599,2015344
829345,The product is on sale.,9,2019-08-04,10087602,2015347
829346,The product is on sale.,4,2019-09-10,10087605,2015350
829347,The product is on sale.,5,2020-01-06,10087608,2015353
829348,The product is on sale.,13,2020-01-17,10087611,2015356
829349,The product is on sale.,11,2019-05-26,10087614,2015359
829350,The product is on sale.,7,2019-06-19,10087617,2015362
829351,The product is on sale.,18,2019-05-22,10087620,2015365
829352,The product is on sale.,12,2019-09-06,10087623,2015368
829353,The product is on sale.,14,2019-10-31,10087626,2015371
829354,The product is on sale.,2,2019-11-27,10087629,2015374
829355,The product is on sale.,18,2019-05-29,10087632,2015377
829356,The product is on sale.,9,2019-08-12,10087635,2015380
829357,The product is on sale.,15,2019-10-09,10087638,2015383
829358,The product is on sale.,16,2019-09-06,10087641,2015386
829359,The product is on sale.,9,2019-09-23,10087644,2015389
829360,The product is on sale.,7,2019-12-03,10087647,2015392
829361,The product is on sale.,6,2019-07-27,10087650,2015395
829362,The product is on sale.,17,2019-11-25,10087653,2015398
829363,The product is on sale.,10,2019-08-23,10087656,2015401
829364,The product is on sale.,5,2019-09-21,10087659,2015404
829365,The product is on sale.,4,2020-01-03,10087662,2015407
829366,The product is on sale.,15,2020-01-18,10087665,2015410
829367,The product is on sale.,13,2019-09-29,10087668,2015413
829368,The product is on sale.,14,2019-11-02,10087671,2015416
829369,The product is on sale.,6,2019-09-07,10087674,2015419
829370,The product is on sale.,6,2019-09-05,10087677,2015422
829371,The product is on sale.,15,2020-01-15,10087680,2015425
829372,The product is on sale.,2,2019-11-28,10087683,2015428
829373,The product is on sale.,12,2019-06-30,10087686,2015431
829374,The product is on sale.,8,2019-08-02,10087689,2015434
829375,The product is on sale.,5,2019-06-26,10087692,2015437
829376,The product is on sale.,14,2020-01-17,10087695,2015440
829377,The product is on sale.,7,2019-06-02,10087698,2015443
829378,The product is on sale.,15,2019-11-28,10087701,2015446
829379,The product is on sale.,11,2019-11-20,10087704,2015449
829380,The product is on sale.,17,2019-07-04,10087707,2015452
829381,The product is on sale.,2,2019-08-11,10087710,2015455
829382,The product is on sale.,11,2019-10-07,10087713,2015458
829383,The product is on sale.,9,2019-12-24,10087716,2015461
829384,The product is on sale.,17,2019-06-27,10087719,2015464
829385,The product is on sale.,1,2019-12-26,10087722,2015467
829386,The product is on sale.,12,2019-08-06,10087725,2015470
829387,The product is on sale.,10,2019-07-29,10087728,2015473
829388,The product is on sale.,9,2019-12-28,10087731,2015476
829389,The product is on sale.,13,2019-10-12,10087734,2015479
829390,The product is on sale.,9,2019-12-27,10087737,2015482
829391,The product is on sale.,1,2019-05-10,10087740,2015485
829392,The product is on sale.,17,2020-01-04,10087743,2015488
829393,The product is on sale.,3,2019-06-04,10087746,2015491
829394,The product is on sale.,13,2019-10-23,10087749,2015494
829395,The product is on sale.,6,2019-12-03,10087752,2015497
829396,The product is on sale.,16,2019-06-24,10087755,2015500
829397,The product is on sale.,8,2020-01-18,10087758,2015503
829398,The product is on sale.,12,2019-05-20,10087761,2015506
829399,The product is on sale.,8,2019-05-22,10087764,2015509
829400,The product is on sale.,20,2019-06-16,10087767,2015512
829401,The product is on sale.,8,2019-09-08,10087770,2015515
829402,The product is on sale.,19,2019-10-04,10087773,2015518
829403,The product is on sale.,19,2019-08-23,10087776,2015521
829404,The product is on sale.,11,2019-10-21,10087779,2015524
829405,The product is on sale.,3,2019-10-30,10087782,2015527
829406,The product is on sale.,14,2019-05-20,10087785,2015530
829407,The product is on sale.,13,2019-12-23,10087788,2015533
829408,The product is on sale.,10,2019-06-13,10087791,2015536
829409,The product is on sale.,3,2019-08-30,10087794,2015539
829410,The product is on sale.,15,2019-07-22,10087797,2015542
829411,The product is on sale.,12,2019-06-17,10087800,2015545
829412,The product is on sale.,11,2019-05-19,10087803,2015548
829413,The product is on sale.,18,2019-10-03,10087806,2015551
829414,The product is on sale.,20,2019-11-09,10087809,2015554
829415,The product is on sale.,4,2019-08-11,10087812,2015557
829416,The product is on sale.,6,2019-06-26,10087815,2015560
829417,The product is on sale.,7,2020-01-21,10087818,2015563
829418,The product is on sale.,19,2019-05-24,10087821,2015566
829419,The product is on sale.,18,2020-01-20,10087824,2015569
829420,The product is on sale.,12,2019-07-09,10087827,2015572
829421,The product is on sale.,15,2019-07-04,10087830,2015575
829422,The product is on sale.,14,2019-12-25,10087833,2015578
829423,The product is on sale.,16,2019-11-08,10087836,2015581
829424,The product is on sale.,11,2019-10-23,10087839,2015584
829425,The product is on sale.,16,2020-01-20,10087842,2015587
829426,The product is on sale.,17,2019-10-22,10087845,2015590
829427,The product is on sale.,2,2019-08-25,10087848,2015593
829428,The product is on sale.,17,2019-10-29,10087851,2015596
829429,The product is on sale.,14,2019-07-11,10087854,2015599
829430,The product is on sale.,9,2019-08-10,10087857,2015602
829431,The product is on sale.,1,2019-05-25,10087860,2015605
829432,The product is on sale.,14,2019-07-20,10087863,2015608
829433,The product is on sale.,9,2019-08-20,10087866,2015611
829434,The product is on sale.,15,2019-11-25,10087869,2015614
829435,The product is on sale.,11,2019-11-22,10087872,2015617
829436,The product is on sale.,6,2019-08-07,10087875,2015620
829437,The product is on sale.,9,2020-01-02,10087878,2015623
829438,The product is on sale.,14,2019-09-03,10087881,2015626
829439,The product is on sale.,11,2019-12-18,10087884,2015629
829440,The product is on sale.,13,2019-07-23,10087887,2015632
829441,The product is on sale.,11,2019-12-07,10087890,2015635
829442,The product is on sale.,8,2019-07-24,10087893,2015638
829443,The product is on sale.,19,2019-07-07,10087896,2015641
829444,The product is on sale.,9,2019-07-12,10087899,2015644
829445,The product is on sale.,16,2019-05-16,10087902,2015647
829446,The product is on sale.,1,2019-10-17,10087905,2015650
829447,The product is on sale.,14,2019-06-26,10087908,2015653
829448,The product is on sale.,12,2019-05-22,10087911,2015656
829449,The product is on sale.,17,2019-10-16,10087914,2015659
829450,The product is on sale.,11,2019-07-20,10087917,2015662
829451,The product is on sale.,12,2019-09-16,10087920,2015665
829452,The product is on sale.,20,2019-10-26,10087923,2015668
829453,The product is on sale.,14,2020-01-23,10087926,2015671
829454,The product is on sale.,2,2019-09-11,10087929,2015674
829455,The product is on sale.,5,2020-01-02,10087932,2015677
829456,The product is on sale.,4,2019-08-11,10087935,2015680
829457,The product is on sale.,14,2020-01-19,10087938,2015683
829458,The product is on sale.,10,2019-06-18,10087941,2015686
829459,The product is on sale.,4,2019-12-25,10087944,2015689
829460,The product is on sale.,20,2019-07-01,10087947,2015692
829461,The product is on sale.,15,2019-10-07,10087950,2015695
829462,The product is on sale.,2,2019-06-11,10087953,2015698
829463,The product is on sale.,4,2019-06-09,10087956,2015701
829464,The product is on sale.,14,2019-07-18,10087959,2015704
829465,The product is on sale.,20,2019-12-22,10087962,2015707
829466,The product is on sale.,3,2019-11-29,10087965,2015710
829467,The product is on sale.,4,2019-12-16,10087968,2015713
829468,The product is on sale.,19,2019-06-21,10087971,2015716
829469,The product is on sale.,7,2019-05-22,10087974,2015719
829470,The product is on sale.,8,2020-01-03,10087977,2015722
829471,The product is on sale.,2,2019-06-27,10087980,2015725
829472,The product is on sale.,2,2019-06-26,10087983,2015728
829473,The product is on sale.,11,2019-07-18,10087986,2015731
829474,The product is on sale.,5,2019-11-06,10087989,2015734
829475,The product is on sale.,7,2019-09-29,10087992,2015737
829476,The product is on sale.,10,2019-11-13,10087995,2015740
829477,The product is on sale.,11,2019-06-20,10087998,2015743
829478,The product is on sale.,13,2019-12-23,10088001,2015746
829479,The product is on sale.,14,2019-12-31,10088004,2015749
829480,The product is on sale.,5,2019-07-04,10088007,2015752
829481,The product is on sale.,1,2019-07-31,10088010,2015755
829482,The product is on sale.,14,2019-10-26,10088013,2015758
829483,The product is on sale.,18,2019-07-31,10088016,2015761
829484,The product is on sale.,13,2019-07-04,10088019,2015764
829485,The product is on sale.,2,2019-11-05,10088022,2015767
829486,The product is on sale.,19,2019-06-06,10088025,2015770
829487,The product is on sale.,12,2019-11-26,10088028,2015773
829488,The product is on sale.,2,2019-08-13,10088031,2015776
829489,The product is on sale.,15,2019-08-12,10088034,2015779
829490,The product is on sale.,1,2019-12-25,10088037,2015782
829491,The product is on sale.,11,2019-07-12,10088040,2015785
829492,The product is on sale.,18,2019-06-16,10088043,2015788
829493,The product is on sale.,6,2019-09-24,10088046,2015791
829494,The product is on sale.,14,2019-11-27,10088049,2015794
829495,The product is on sale.,20,2019-12-07,10088052,2015797
829496,The product is on sale.,10,2019-06-19,10088055,2015800
829497,The product is on sale.,6,2020-01-14,10088058,2015803
829498,The product is on sale.,12,2019-12-21,10088061,2015806
829499,The product is on sale.,11,2019-07-21,10088064,2015809
829500,The product is on sale.,6,2019-10-22,10088067,2015812
829501,The product is on sale.,15,2019-11-04,10088070,2015815
829502,The product is on sale.,7,2019-07-10,10088073,2015818
829503,The product is on sale.,3,2019-10-16,10088076,2015821
829504,The product is on sale.,20,2019-08-18,10088079,2015824
829505,The product is on sale.,14,2019-11-19,10088082,2015827
829506,The product is on sale.,4,2019-12-21,10088085,2015830
829507,The product is on sale.,3,2019-11-08,10088088,2015833
829508,The product is on sale.,1,2019-10-31,10088091,2015836
829509,The product is on sale.,16,2019-08-05,10088094,2015839
829510,The product is on sale.,7,2019-05-16,10088097,2015842
829511,The product is on sale.,10,2019-12-11,10088100,2015845
829512,The product is on sale.,16,2020-01-21,10088103,2015848
829513,The product is on sale.,11,2019-06-27,10088106,2015851
829514,The product is on sale.,18,2019-09-28,10088109,2015854
829515,The product is on sale.,13,2019-08-08,10088112,2015857
829516,The product is on sale.,7,2019-07-03,10088115,2015860
829517,The product is on sale.,3,2019-10-06,10088118,2015863
829518,The product is on sale.,15,2019-08-02,10088121,2015866
829519,The product is on sale.,3,2019-08-04,10088124,2015869
829520,The product is on sale.,7,2019-07-31,10088127,2015872
829521,The product is on sale.,4,2019-07-27,10088130,2015875
829522,The product is on sale.,20,2019-07-28,10088133,2015878
829523,The product is on sale.,18,2019-12-21,10088136,2015881
829524,The product is on sale.,4,2019-05-15,10088139,2015884
829525,The product is on sale.,7,2019-11-07,10088142,2015887
829526,The product is on sale.,13,2019-06-29,10088145,2015890
829527,The product is on sale.,4,2019-08-29,10088148,2015893
829528,The product is on sale.,8,2019-09-03,10088151,2015896
829529,The product is on sale.,18,2019-09-03,10088154,2015899
829530,The product is on sale.,12,2019-09-24,10088157,2015902
829531,The product is on sale.,2,2019-12-08,10088160,2015905
829532,The product is on sale.,5,2019-09-16,10088163,2015908
829533,The product is on sale.,12,2019-10-22,10088166,2015911
829534,The product is on sale.,19,2019-07-01,10088169,2015914
829535,The product is on sale.,6,2019-08-27,10088172,2015917
829536,The product is on sale.,17,2019-05-15,10088175,2015920
829537,The product is on sale.,14,2019-07-26,10088178,2015923
829538,The product is on sale.,13,2019-10-06,10088181,2015926
829539,The product is on sale.,2,2019-06-10,10088184,2015929
829540,The product is on sale.,9,2019-12-29,10088187,2015932
829541,The product is on sale.,7,2019-08-18,10088190,2015935
829542,The product is on sale.,16,2019-06-28,10088193,2015938
829543,The product is on sale.,12,2019-10-06,10088196,2015941
829544,The product is on sale.,5,2019-05-10,10088199,2015944
829545,The product is on sale.,11,2019-08-28,10088202,2015947
829546,The product is on sale.,17,2019-07-13,10088205,2015950
829547,The product is on sale.,9,2020-01-05,10088208,2015953
829548,The product is on sale.,4,2020-01-01,10088211,2015956
829549,The product is on sale.,14,2019-07-18,10088214,2015959
829550,The product is on sale.,12,2019-09-19,10088217,2015962
829551,The product is on sale.,12,2019-10-12,10088220,2015965
829552,The product is on sale.,1,2019-10-16,10088223,2015968
829553,The product is on sale.,19,2019-05-14,10088226,2015971
829554,The product is on sale.,16,2019-08-07,10088229,2015974
829555,The product is on sale.,15,2019-06-30,10088232,2015977
829556,The product is on sale.,15,2019-11-20,10088235,2015980
829557,The product is on sale.,17,2020-01-19,10088238,2015983
829558,The product is on sale.,5,2019-12-19,10088241,2015986
829559,The product is on sale.,11,2019-06-29,10088244,2015989
829560,The product is on sale.,3,2019-09-04,10088247,2015992
829561,The product is on sale.,12,2019-07-28,10088250,2015995
829562,The product is on sale.,12,2019-10-01,10088253,2015998
829563,The product is on sale.,16,2019-07-21,10088256,2016001
829564,The product is on sale.,12,2019-10-28,10088259,2016004
829565,The product is on sale.,5,2019-10-21,10088262,2016007
829566,The product is on sale.,15,2020-01-14,10088265,2016010
829567,The product is on sale.,13,2019-05-13,10088268,2016013
829568,The product is on sale.,10,2019-05-20,10088271,2016016
829569,The product is on sale.,4,2019-10-30,10088274,2016019
829570,The product is on sale.,13,2019-10-27,10088277,2016022
829571,The product is on sale.,3,2019-06-09,10088280,2016025
829572,The product is on sale.,17,2019-09-03,10088283,2016028
829573,The product is on sale.,2,2019-09-12,10088286,2016031
829574,The product is on sale.,5,2019-08-05,10088289,2016034
829575,The product is on sale.,15,2019-11-30,10088292,2016037
829576,The product is on sale.,4,2019-12-14,10088295,2016040
829577,The product is on sale.,5,2019-09-15,10088298,2016043
829578,The product is on sale.,5,2019-05-23,10088301,2016046
829579,The product is on sale.,2,2019-07-29,10088304,2016049
829580,The product is on sale.,16,2019-08-26,10088307,2016052
829581,The product is on sale.,13,2019-09-27,10088310,2016055
829582,The product is on sale.,1,2019-08-24,10088313,2016058
829583,The product is on sale.,13,2020-01-05,10088316,2016061
829584,The product is on sale.,12,2019-11-06,10088319,2016064
829585,The product is on sale.,7,2019-11-16,10088322,2016067
829586,The product is on sale.,6,2019-08-17,10088325,2016070
829587,The product is on sale.,9,2019-06-09,10088328,2016073
829588,The product is on sale.,16,2019-05-13,10088331,2016076
829589,The product is on sale.,12,2019-07-30,10088334,2016079
829590,The product is on sale.,3,2019-05-22,10088337,2016082
829591,The product is on sale.,18,2019-06-30,10088340,2016085
829592,The product is on sale.,15,2020-01-08,10088343,2016088
829593,The product is on sale.,9,2019-09-22,10088346,2016091
829594,The product is on sale.,4,2019-11-04,10088349,2016094
829595,The product is on sale.,10,2019-07-23,10088352,2016097
829596,The product is on sale.,19,2019-07-10,10088355,2016100
829597,The product is on sale.,16,2019-06-21,10088358,2016103
829598,The product is on sale.,1,2020-01-04,10088361,2016106
829599,The product is on sale.,14,2019-05-28,10088364,2016109
829600,The product is on sale.,10,2019-09-12,10088367,2016112
829601,The product is on sale.,4,2019-12-28,10088370,2016115
829602,The product is on sale.,13,2019-11-10,10088373,2016118
829603,The product is on sale.,18,2019-05-16,10088376,2016121
829604,The product is on sale.,4,2020-01-05,10088379,2016124
829605,The product is on sale.,7,2019-11-07,10088382,2016127
829606,The product is on sale.,17,2019-11-21,10088385,2016130
829607,The product is on sale.,8,2019-05-16,10088388,2016133
829608,The product is on sale.,3,2019-10-02,10088391,2016136
829609,The product is on sale.,10,2019-11-30,10088394,2016139
829610,The product is on sale.,20,2019-08-16,10088397,2016142
829611,The product is on sale.,15,2019-06-26,10088400,2016145
829612,The product is on sale.,1,2019-08-01,10088403,2016148
829613,The product is on sale.,14,2019-10-28,10088406,2016151
829614,The product is on sale.,11,2019-05-23,10088409,2016154
829615,The product is on sale.,18,2019-12-24,10088412,2016157
829616,The product is on sale.,4,2019-09-19,10088415,2016160
829617,The product is on sale.,3,2019-08-14,10088418,2016163
829618,The product is on sale.,15,2019-06-27,10088421,2016166
829619,The product is on sale.,19,2019-05-14,10088424,2016169
829620,The product is on sale.,8,2019-07-12,10088427,2016172
829621,The product is on sale.,16,2020-01-16,10088430,2016175
829622,The product is on sale.,14,2019-10-08,10088433,2016178
829623,The product is on sale.,2,2019-11-21,10088436,2016181
829624,The product is on sale.,8,2019-09-29,10088439,2016184
829625,The product is on sale.,4,2019-10-26,10088442,2016187
829626,The product is on sale.,3,2019-07-07,10088445,2016190
829627,The product is on sale.,15,2019-09-29,10088448,2016193
829628,The product is on sale.,9,2019-05-26,10088451,2016196
829629,The product is on sale.,12,2019-08-11,10088454,2016199
829630,The product is on sale.,11,2019-10-18,10088457,2016202
829631,The product is on sale.,7,2020-01-15,10088460,2016205
829632,The product is on sale.,18,2019-11-22,10088463,2016208
829633,The product is on sale.,13,2019-07-13,10088466,2016211
829634,The product is on sale.,3,2019-09-30,10088469,2016214
829635,The product is on sale.,17,2019-10-09,10088472,2016217
829636,The product is on sale.,16,2019-07-26,10088475,2016220
829637,The product is on sale.,8,2019-10-23,10088478,2016223
829638,The product is on sale.,6,2020-01-05,10088481,2016226
829639,The product is on sale.,7,2019-06-20,10088484,2016229
829640,The product is on sale.,4,2019-09-05,10088487,2016232
829641,The product is on sale.,10,2019-10-10,10088490,2016235
829642,The product is on sale.,14,2019-11-15,10088493,2016238
829643,The product is on sale.,12,2019-08-23,10088496,2016241
829644,The product is on sale.,9,2020-01-22,10088499,2016244
829645,The product is on sale.,15,2019-06-10,10088502,2016247
829646,The product is on sale.,11,2019-07-08,10088505,2016250
829647,The product is on sale.,5,2019-12-05,10088508,2016253
829648,The product is on sale.,17,2019-07-24,10088511,2016256
829649,The product is on sale.,10,2019-07-19,10088514,2016259
829650,The product is on sale.,14,2019-11-19,10088517,2016262
829651,The product is on sale.,9,2019-07-11,10088520,2016265
829652,The product is on sale.,15,2019-09-11,10088523,2016268
829653,The product is on sale.,14,2019-09-11,10088526,2016271
829654,The product is on sale.,20,2019-10-28,10088529,2016274
829655,The product is on sale.,17,2019-12-18,10088532,2016277
829656,The product is on sale.,2,2019-05-19,10088535,2016280
829657,The product is on sale.,3,2020-01-11,10088538,2016283
829658,The product is on sale.,11,2019-12-11,10088541,2016286
829659,The product is on sale.,15,2019-06-26,10088544,2016289
829660,The product is on sale.,7,2019-12-16,10088547,2016292
829661,The product is on sale.,12,2019-10-16,10088550,2016295
829662,The product is on sale.,4,2019-08-07,10088553,2016298
829663,The product is on sale.,3,2019-11-15,10088556,2016301
829664,The product is on sale.,10,2019-10-19,10088559,2016304
829665,The product is on sale.,11,2019-06-02,10088562,2016307
829666,The product is on sale.,19,2019-11-20,10088565,2016310
829667,The product is on sale.,19,2019-11-16,10088568,2016313
829668,The product is on sale.,3,2019-10-08,10088571,2016316
829669,The product is on sale.,13,2019-06-02,10088574,2016319
829670,The product is on sale.,1,2019-08-18,10088577,2016322
829671,The product is on sale.,6,2020-01-07,10088580,2016325
829672,The product is on sale.,13,2020-01-04,10088583,2016328
829673,The product is on sale.,17,2019-07-30,10088586,2016331
829674,The product is on sale.,19,2019-11-12,10088589,2016334
829675,The product is on sale.,2,2019-10-15,10088592,2016337
829676,The product is on sale.,10,2019-10-22,10088595,2016340
829677,The product is on sale.,1,2019-05-16,10088598,2016343
829678,The product is on sale.,4,2019-06-30,10088601,2016346
829679,The product is on sale.,10,2020-01-21,10088604,2016349
829680,The product is on sale.,6,2020-01-20,10088607,2016352
829681,The product is on sale.,4,2019-08-27,10088610,2016355
829682,The product is on sale.,2,2019-11-05,10088613,2016358
829683,The product is on sale.,6,2019-09-05,10088616,2016361
829684,The product is on sale.,11,2019-06-20,10088619,2016364
829685,The product is on sale.,6,2019-08-26,10088622,2016367
829686,The product is on sale.,17,2019-12-01,10088625,2016370
829687,The product is on sale.,6,2020-01-01,10088628,2016373
829688,The product is on sale.,16,2019-10-07,10088631,2016376
829689,The product is on sale.,5,2019-09-29,10088634,2016379
829690,The product is on sale.,6,2019-09-18,10088637,2016382
829691,The product is on sale.,14,2019-09-03,10088640,2016385
829692,The product is on sale.,8,2019-07-10,10088643,2016388
829693,The product is on sale.,4,2019-10-09,10088646,2016391
829694,The product is on sale.,15,2019-10-18,10088649,2016394
829695,The product is on sale.,16,2019-12-11,10088652,2016397
829696,The product is on sale.,11,2019-07-20,10088655,2016400
829697,The product is on sale.,9,2019-10-17,10088658,2016403
829698,The product is on sale.,12,2019-07-12,10088661,2016406
829699,The product is on sale.,11,2019-05-11,10088664,2016409
829700,The product is on sale.,18,2019-10-18,10088667,2016412
829701,The product is on sale.,15,2019-09-14,10088670,2016415
829702,The product is on sale.,17,2019-12-11,10088673,2016418
829703,The product is on sale.,16,2019-08-15,10088676,2016421
829704,The product is on sale.,20,2019-12-07,10088679,2016424
829705,The product is on sale.,20,2019-08-23,10088682,2016427
829706,The product is on sale.,19,2019-09-16,10088685,2016430
829707,The product is on sale.,13,2019-07-31,10088688,2016433
829708,The product is on sale.,12,2019-08-27,10088691,2016436
829709,The product is on sale.,9,2019-09-14,10088694,2016439
829710,The product is on sale.,9,2019-06-15,10088697,2016442
829711,The product is on sale.,19,2019-11-25,10088700,2016445
829712,The product is on sale.,16,2019-08-01,10088703,2016448
829713,The product is on sale.,5,2019-05-16,10088706,2016451
829714,The product is on sale.,4,2019-06-05,10088709,2016454
829715,The product is on sale.,9,2019-10-27,10088712,2016457
829716,The product is on sale.,9,2019-07-21,10088715,2016460
829717,The product is on sale.,4,2019-07-17,10088718,2016463
829718,The product is on sale.,20,2019-12-23,10088721,2016466
829719,The product is on sale.,15,2019-09-28,10088724,2016469
829720,The product is on sale.,11,2019-10-10,10088727,2016472
829721,The product is on sale.,12,2019-12-20,10088730,2016475
829722,The product is on sale.,5,2019-09-22,10088733,2016478
829723,The product is on sale.,19,2019-08-27,10088736,2016481
